word,is_clueable,zipf,pos,flags,theme_tags,banned,in_must_keep,sources
SCANDALED,True,,,,,False,,PLAY|WL
SCANDALS,True,3.51,noun,atomic=False,,False,,BAS|PLAY|WL
SCANDENT,True,,,,,False,,PLAY|WL
SCANDIA,True,,,,,False,,PLAY|WL
SCANDIAS,True,,,,,False,,PLAY|WL
SCANDIC,True,,,,,False,,PLAY|WL
SCANDIUM,True,,,,,False,,PLAY|WL
SCANDIUMS,True,,,,,False,,PLAY|WL
SCANNABLE,True,,,,,False,,PLAY|WL
SCANNED,True,3.53,verb,atomic=True,,False,,BAS|PLAY|WL
SCANNER,True,3.56,noun,atomic=False,,False,,BAS|PLAY|WL
SCANNERS,True,3.26,noun,atomic=False,,False,,BAS|PLAY|WL
SCANNING,True,3.72,noun,atomic=False,,False,,BAS|PLAY|WL
SCANNINGS,True,,,,,False,,PLAY|WL
SCANS,True,3.62,noun,atomic=True,,False,,BAS|PLAY|WL
SCANSION,True,,,,,False,,PLAY|WL
SCANSIONS,True,,,,,False,,PLAY|WL
SCANT,True,3.1,verb,atomic=True,,False,,BAS|PLAY|WL
SCANTED,True,,,,,False,,PLAY|WL
SCANTER,True,,,,,False,,PLAY|WL
SCANTEST,True,,,,,False,,PLAY|WL
SCANTIER,True,,,,,False,,PLAY|WL
SCANTIES,True,,,,,False,,PLAY|WL
SCANTIEST,True,,,,,False,,PLAY|WL
SCANTILY,True,,,,,False,,PLAY|WL
SCANTING,True,,,,,False,,PLAY|WL
SCANTLING,True,,,,,False,,PLAY|WL
SCANTLY,True,,,,,False,,PLAY|WL
SCANTNESS,True,,,,,False,,PLAY|WL
SCANTS,True,,,,,False,,PLAY|WL
SCANTY,True,,,,,False,,PLAY|WL
SCAPE,True,2.71,noun,atomic=True,,False,,BAS|PLAY|WL
SCAPED,True,,,,,False,,PLAY|WL
SCAPEGOAT,True,3.11,noun,atomic=False,,False,,BAS|PLAY|WL
SCAPES,True,,,,,False,,PLAY|WL
SCAPHOID,True,,,,,False,,PLAY|WL
SCAPHOIDS,True,,,,,False,,PLAY|WL
SCAPING,True,,,,,False,,PLAY|WL
SCAPOLITE,True,,,,,False,,PLAY|WL
SCAPOSE,True,,,,,False,,PLAY|WL
SCAPULA,True,,,,,False,,PLAY|WL
SCAPULAE,True,,,,,False,,PLAY|WL
SCAPULAR,True,,,,,False,,PLAY|WL
SCAPULARS,True,,,,,False,,PLAY|WL
SCAPULAS,True,,,,,False,,PLAY|WL
SCAR,True,3.77,noun,atomic=True,,False,,BAS|PLAY|WL
SCARAB,True,2.78,noun,atomic=True,,False,,BAS|PLAY|WL
SCARABAEI,True,,,,,False,,PLAY|WL
SCARABS,True,,,,,False,,PLAY|WL
SCARCE,True,3.61,adj,atomic=True,,False,,BAS|PLAY|WL
SCARCELY,True,3.33,adv,atomic=False,,False,,BAS|PLAY|WL
SCARCER,True,,,,,False,,PLAY|WL
SCARCEST,True,,,,,False,,PLAY|WL
SCARCITY,True,3.37,noun,atomic=False,,False,,BAS|PLAY|WL
SCARE,True,4.07,noun,atomic=True,,False,,BAS|PLAY|WL
SCARECROW,True,3.09,noun,atomic=False,,False,,BAS|PLAY|WL
SCARED,True,4.6,verb,atomic=True,,False,,BAS|PLAY|WL
SCAREHEAD,True,,,,,False,,PLAY|WL
SCARER,True,,,,,False,,PLAY|WL
SCARERS,True,,,,,False,,PLAY|WL
SCARES,True,3.66,noun,atomic=True,,False,,BAS|PLAY|WL
SCAREY,True,,,,,False,,PLAY|WL
SCARF,True,3.68,noun,atomic=True,,False,,BAS|PLAY|WL
SCARFED,True,,,,,False,,PLAY|WL
SCARFING,True,,,,,False,,PLAY|WL
SCARFPIN,True,,,,,False,,PLAY|WL
SCARFPINS,True,,,,,False,,PLAY|WL
SCARFS,True,,,,,False,,PLAY|WL
SCARFSKIN,True,,,,,False,,PLAY|WL
SCARIER,True,3.01,adj,atomic=False,,False,,BAS|PLAY|WL
SCARIEST,True,3.17,adj,atomic=False,,False,,BAS|PLAY|WL
SCARIFIED,True,,,,,False,,PLAY|WL
SCARIFIER,True,,,,,False,,PLAY|WL
SCARIFIES,True,,,,,False,,PLAY|WL
SCARIFY,True,,,,,False,,PLAY|WL
SCARILY,True,,,,,False,,PLAY|WL
SCARING,True,3.25,verb,atomic=False,,False,,BAS|PLAY|WL
SCARIOSE,True,,,,,False,,PLAY|WL
SCARIOUS,True,,,,,False,,PLAY|WL
SCARLESS,True,,,,,False,,PLAY|WL
SCARLET,True,3.64,noun,atomic=False,,False,,BAS|PLAY|WL
SCARLETS,True,,,,,False,,PLAY|WL
SCARP,True,,,,,False,,PLAY|WL
SCARPED,True,,,,,False,,PLAY|WL
SCARPER,True,,,,,False,,PLAY|WL
SCARPERED,True,,,,,False,,PLAY|WL
SCARPERS,True,,,,,False,,PLAY|WL
SCARPH,True,,,,,False,,PLAY|WL
SCARPHED,True,,,,,False,,PLAY|WL
SCARPHING,True,,,,,False,,PLAY|WL
SCARPHS,True,,,,,False,,PLAY|WL
SCARPING,True,,,,,False,,PLAY|WL
SCARPS,True,,,,,False,,PLAY|WL
SCARRED,True,3.27,verb,atomic=True,,False,,BAS|PLAY|WL
SCARRIER,True,,,,,False,,PLAY|WL
SCARRIEST,True,,,,,False,,PLAY|WL
SCARRING,True,3.07,verb,atomic=False,,False,,BAS|PLAY|WL
SCARRY,True,,,,,False,,PLAY|WL
SCARS,True,3.76,noun,atomic=True,,False,,BAS|PLAY|WL
SCART,True,,,,,False,,PLAY|WL
SCARTED,True,,,,,False,,PLAY|WL
SCARTING,True,,,,,False,,PLAY|WL
SCARTS,True,,,,,False,,PLAY|WL
SCARVES,True,3.15,noun,atomic=True,,False,,BAS|PLAY|WL
SCARY,True,4.37,adj,atomic=True,,False,,BAS|PLAY|WL
SCAT,True,2.91,noun,atomic=True,,False,,BAS|PLAY|WL
SCATBACK,True,,,,,False,,PLAY|WL
SCATBACKS,True,,,,,False,,PLAY|WL
SCATHE,True,,,,,False,,PLAY|WL
SCATHED,True,,,,,False,,PLAY|WL
SCATHES,True,,,,,False,,PLAY|WL
SCATHING,True,2.97,adj,atomic=True,,False,,BAS|PLAY|WL
SCATOLOGY,True,,,,,False,,PLAY|WL
SCATS,True,,,,,False,,PLAY|WL
SCATT,True,,,,,False,,PLAY|WL
SCATTED,True,,,,,False,,PLAY|WL
SCATTER,True,3.39,noun,atomic=False,,False,,BAS|PLAY|WL
SCATTERED,True,3.97,verb,atomic=False,,False,,BAS|PLAY|WL
SCATTERER,True,,,,,False,,PLAY|WL
SCATTERS,True,,,,,False,,PLAY|WL
SCATTIER,True,,,,,False,,PLAY|WL
SCATTIEST,True,,,,,False,,PLAY|WL
SCATTING,True,,,,,False,,PLAY|WL
SCATTS,True,,,,,False,,PLAY|WL
SCATTY,True,,,,,False,,PLAY|WL
SCAUP,True,,,,,False,,PLAY|WL
SCAUPER,True,,,,,False,,PLAY|WL
SCAUPERS,True,,,,,False,,PLAY|WL
SCAUPS,True,,,,,False,,PLAY|WL
SCAUR,True,,,,,False,,PLAY|WL
SCAURS,True,,,,,False,,PLAY|WL
SCAVENGE,True,,,,,False,,PLAY|WL
SCAVENGED,True,,,,,False,,PLAY|WL
SCAVENGER,True,3.03,noun,atomic=False,,False,,BAS|PLAY|WL
SCAVENGES,True,,,,,False,,PLAY|WL
SCENA,True,,,,,False,,PLAY|WL
SCENARIO,True,4.19,noun,atomic=False,,False,,BAS|PLAY|WL
SCENARIOS,True,3.88,noun,atomic=False,,False,,BAS|PLAY|WL
SCENARIST,True,,,,,False,,PLAY|WL
SCENAS,True,,,,,False,,PLAY|WL
SCEND,True,,,,,False,,PLAY|WL
SCENDED,True,,,,,False,,PLAY|WL
SCENDING,True,,,,,False,,PLAY|WL
SCENDS,True,,,,,False,,PLAY|WL
SCENE,True,4.97,noun,atomic=True,,False,,BAS|PLAY|WL
SCENERIES,True,,,,,False,,PLAY|WL
SCENERY,True,3.68,noun,atomic=True,,False,,BAS|PLAY|WL
SCENES,True,4.58,noun,atomic=True,,False,,BAS|PLAY|WL
SCENIC,True,3.67,adj,atomic=True,,False,,BAS|PLAY|WL
SCENICAL,True,,,,,False,,PLAY|WL
SCENT,True,3.82,noun,atomic=True,,False,,BAS|PLAY|WL
SCENTED,True,3.3,verb,atomic=False,,False,,BAS|PLAY|WL
SCENTING,True,,,,,False,,PLAY|WL
SCENTLESS,True,,,,,False,,PLAY|WL
SCENTS,True,3.12,noun,atomic=True,,False,,BAS|PLAY|WL
SCEPTER,True,2.73,noun,atomic=True,,False,,BAS|PLAY|WL
SCEPTERED,True,,,,,False,,PLAY|WL
SCEPTERS,True,,,,,False,,PLAY|WL
SCEPTIC,True,,,,,False,,PLAY|WL
SCEPTICAL,True,3.09,adj,atomic=False,,False,,BAS|PLAY|WL
SCEPTICS,True,,,,,False,,PLAY|WL
SCEPTRAL,True,,,,,False,,PLAY|WL
SCEPTRE,True,2.61,noun,atomic=False,,False,,BAS|PLAY|WL
SCEPTRED,True,,,,,False,,PLAY|WL
SCEPTRES,True,,,,,False,,PLAY|WL
SCEPTRING,True,,,,,False,,PLAY|WL
SCHAPPE,True,,,,,False,,PLAY|WL
SCHAPPES,True,,,,,False,,PLAY|WL
SCHAV,True,,,,,False,,PLAY|WL
SCHAVS,True,,,,,False,,PLAY|WL
SCHEDULE,True,4.67,noun,atomic=False,,False,,BAS|PLAY|WL
SCHEDULED,True,4.45,verb,atomic=False,,False,,BAS|PLAY|WL
SCHEDULER,True,2.65,noun,atomic=False,,False,,BAS|PLAY|WL
SCHEDULES,True,3.81,noun,atomic=False,,False,,BAS|PLAY|WL
SCHEELITE,True,,,,,False,,PLAY|WL
SCHEMA,True,3.13,noun,atomic=True,,False,,BAS|PLAY|WL
SCHEMAS,True,,,,,False,,PLAY|WL
SCHEMATA,True,,,,,False,,PLAY|WL
SCHEMATIC,True,3.12,noun,atomic=False,,False,,BAS|PLAY|WL
SCHEME,True,4.57,noun,atomic=True,,False,,BAS|PLAY|WL
SCHEMED,True,,,,,False,,PLAY|WL
SCHEMER,True,,,,,False,,PLAY|WL
SCHEMERS,True,,,,,False,,PLAY|WL
SCHEMES,True,4.03,noun,atomic=True,,False,,BAS|PLAY|WL
SCHEMING,True,3.07,verb,atomic=False,,False,,BAS|PLAY|WL
SCHERZI,True,,,,,False,,PLAY|WL
SCHERZO,True,,,,,False,,PLAY|WL
SCHERZOS,True,,,,,False,,PLAY|WL
SCHILLER,True,3.05,noun,atomic=True,,False,,BAS|PLAY|WL
SCHILLERS,True,,,,,False,,PLAY|WL
SCHILLING,True,2.8,noun,atomic=True,,False,,BAS|PLAY|WL
SCHISM,True,3.01,noun,atomic=True,,False,,BAS|PLAY|WL
SCHISMS,True,,,,,False,,PLAY|WL
SCHIST,True,,,,,False,,PLAY|WL
SCHISTOSE,True,,,,,False,,PLAY|WL
SCHISTS,True,,,,,False,,PLAY|WL
SCHIZIER,True,,,,,False,,PLAY|WL
SCHIZIEST,True,,,,,False,,PLAY|WL
SCHIZO,True,,,,,False,,PLAY|WL
SCHIZOID,True,,,,,False,,PLAY|WL
SCHIZOIDS,True,,,,,False,,PLAY|WL
SCHIZONT,True,,,,,False,,PLAY|WL
SCHIZONTS,True,,,,,False,,PLAY|WL
SCHIZOS,True,,,,,False,,PLAY|WL
SCHIZY,True,,,,,False,,PLAY|WL
SCHIZZIER,True,,,,,False,,PLAY|WL
SCHIZZY,True,,,,,False,,PLAY|WL
SCHLEMIEL,True,,,,,False,,PLAY|WL
SCHLEP,True,,,,,False,,PLAY|WL
SCHLEPP,True,,,,,False,,PLAY|WL
SCHLEPPED,True,,,,,False,,PLAY|WL
SCHLEPPS,True,,,,,False,,PLAY|WL
SCHLEPS,True,,,,,False,,PLAY|WL
SCHLIERE,True,,,,,False,,PLAY|WL
SCHLIEREN,True,,,,,False,,PLAY|WL
SCHLIERIC,True,,,,,False,,PLAY|WL
SCHLOCK,True,,,,,False,,PLAY|WL
SCHLOCKS,True,,,,,False,,PLAY|WL
SCHLOCKY,True,,,,,False,,PLAY|WL
SCHLUMP,True,,,,,False,,PLAY|WL
SCHLUMPED,True,,,,,False,,PLAY|WL
SCHLUMPS,True,,,,,False,,PLAY|WL
SCHMALTZ,True,,,,,False,,PLAY|WL
SCHMALTZY,True,,,,,False,,PLAY|WL
SCHMALZ,True,,,,,False,,PLAY|WL
SCHMALZES,True,,,,,False,,PLAY|WL
SCHMALZY,True,,,,,False,,PLAY|WL
SCHMEAR,True,,,,,False,,PLAY|WL
SCHMEARS,True,,,,,False,,PLAY|WL
SCHMEER,True,,,,,False,,PLAY|WL
SCHMEERED,True,,,,,False,,PLAY|WL
SCHMEERS,True,,,,,False,,PLAY|WL
SCHMELZE,True,,,,,False,,PLAY|WL
SCHMELZES,True,,,,,False,,PLAY|WL
SCHMO,True,,,,,False,,PLAY|WL
SCHMOE,True,,,,,False,,PLAY|WL
SCHMOES,True,,,,,False,,PLAY|WL
SCHMOOS,True,,,,,False,,PLAY|WL
SCHMOOSE,True,,,,,False,,PLAY|WL
SCHMOOSED,True,,,,,False,,PLAY|WL
SCHMOOSES,True,,,,,False,,PLAY|WL
SCHMOOZE,True,,,,,False,,PLAY|WL
SCHMOOZED,True,,,,,False,,PLAY|WL
SCHMOOZES,True,,,,,False,,PLAY|WL
SCHMOS,True,,,,,False,,PLAY|WL
SCHMUCK,True,,,,,False,,PLAY|WL
SCHMUCKS,True,,,,,False,,PLAY|WL
SCHNAPPS,True,,,,,False,,PLAY|WL
SCHNAPS,True,,,,,False,,PLAY|WL
SCHNAUZER,True,,,,,False,,PLAY|WL
SCHNECKE,True,,,,,False,,PLAY|WL
SCHNECKEN,True,,,,,False,,PLAY|WL
SCHNITZEL,True,,,,,False,,PLAY|WL
SCHNOOK,True,,,,,False,,PLAY|WL
SCHNOOKS,True,,,,,False,,PLAY|WL
SCHNORKEL,True,,,,,False,,PLAY|WL
SCHNORRER,True,,,,,False,,PLAY|WL
SCHNOZ,True,,,,,False,,PLAY|WL
SCHNOZZ,True,,,,,False,,PLAY|WL
SCHNOZZES,True,,,,,False,,PLAY|WL
SCHNOZZLE,True,,,,,False,,PLAY|WL
SCHOLAR,True,3.96,noun,atomic=False,,False,,BAS|PLAY|WL
SCHOLARLY,True,3.6,adj,atomic=False,,False,,BAS|PLAY|WL
SCHOLARS,True,4.12,noun,atomic=False,,False,,BAS|PLAY|WL
SCHOLIA,True,,,,,False,,PLAY|WL
SCHOLIAST,True,,,,,False,,PLAY|WL
SCHOLIUM,True,,,,,False,,PLAY|WL
SCHOLIUMS,True,,,,,False,,PLAY|WL
SCHOOL,True,5.71,noun,atomic=True,,False,,BAS|PLAY|WL
SCHOOLBAG,True,,,,,False,,PLAY|WL
SCHOOLBOY,True,3.21,noun,atomic=False,,False,,BAS|PLAY|WL
SCHOOLED,True,3.11,verb,atomic=True,,False,,BAS|PLAY|WL
SCHOOLING,True,3.73,noun,atomic=False,,False,,BAS|PLAY|WL
SCHOOLKID,True,,,,,False,,PLAY|WL
SCHOOLMAN,True,,,,,False,,PLAY|WL
SCHOOLMEN,True,,,,,False,,PLAY|WL
SCHOOLS,True,5.05,noun,atomic=True,,False,,BAS|PLAY|WL
SCHOONER,True,3.03,noun,atomic=True,,False,,BAS|PLAY|WL
SCHOONERS,True,,,,,False,,PLAY|WL
SCHORL,True,,,,,False,,PLAY|WL
SCHORLS,True,,,,,False,,PLAY|WL
SCHRIK,True,,,,,False,,PLAY|WL
SCHRIKS,True,,,,,False,,PLAY|WL
SCHROD,True,,,,,False,,PLAY|WL
SCHRODS,True,,,,,False,,PLAY|WL
SCHTICK,True,,,,,False,,PLAY|WL
SCHTICKS,True,,,,,False,,PLAY|WL
SCHTIK,True,,,,,False,,PLAY|WL
SCHTIKS,True,,,,,False,,PLAY|WL
SCHUIT,True,,,,,False,,PLAY|WL
SCHUITS,True,,,,,False,,PLAY|WL
SCHUL,True,,,,,False,,PLAY|WL
SCHULN,True,,,,,False,,PLAY|WL
SCHUSS,True,,,,,False,,PLAY|WL
SCHUSSED,True,,,,,False,,PLAY|WL
SCHUSSER,True,,,,,False,,PLAY|WL
SCHUSSERS,True,,,,,False,,PLAY|WL
SCHUSSES,True,,,,,False,,PLAY|WL
SCHUSSING,True,,,,,False,,PLAY|WL
SCHWA,True,,,,,False,,PLAY|WL
SCHWAS,True,,,,,False,,PLAY|WL
SCIAENID,True,,,,,False,,PLAY|WL
SCIAENIDS,True,,,,,False,,PLAY|WL
SCIATIC,True,,,,,False,,PLAY|WL
SCIATICA,True,,,,,False,,PLAY|WL
SCIATICAS,True,,,,,False,,PLAY|WL
SCIATICS,True,,,,,False,,PLAY|WL
SCIENCE,True,5.12,noun,atomic=False,,False,,BAS|PLAY|WL
SCIENCES,True,4.39,noun,atomic=False,,False,,BAS|PLAY|WL
SCIENTIAL,True,,,,,False,,PLAY|WL
SCIENTISM,True,,,,,False,,PLAY|WL
SCIENTIST,True,4.21,noun,atomic=False,,False,,BAS|PLAY|WL
SCIENTIZE,True,,,,,False,,PLAY|WL
SCILICET,True,,,,,False,,PLAY|WL
SCILLA,True,,,,,False,,PLAY|WL
SCILLAS,True,,,,,False,,PLAY|WL
SCIMETAR,True,,,,,False,,PLAY|WL
SCIMETARS,True,,,,,False,,PLAY|WL
SCIMITAR,True,,,,,False,,PLAY|WL
SCIMITARS,True,,,,,False,,PLAY|WL
SCIMITER,True,,,,,False,,PLAY|WL
SCIMITERS,True,,,,,False,,PLAY|WL
SCINCOID,True,,,,,False,,PLAY|WL
SCINCOIDS,True,,,,,False,,PLAY|WL
SCINTILLA,True,,,,,False,,PLAY|WL
SCIOLISM,True,,,,,False,,PLAY|WL
SCIOLISMS,True,,,,,False,,PLAY|WL
SCIOLIST,True,,,,,False,,PLAY|WL
SCIOLISTS,True,,,,,False,,PLAY|WL
SCION,True,3.03,noun,atomic=True,,False,,BAS|PLAY|WL
SCIONS,True,,,,,False,,PLAY|WL
SCIROCCO,True,,,,,False,,PLAY|WL
SCIROCCOS,True,,,,,False,,PLAY|WL
SCIRRHI,True,,,,,False,,PLAY|WL
SCIRRHOUS,True,,,,,False,,PLAY|WL
SCIRRHUS,True,,,,,False,,PLAY|WL
SCISSILE,True,,,,,False,,PLAY|WL
SCISSION,True,,,,,False,,PLAY|WL
SCISSIONS,True,,,,,False,,PLAY|WL
SCISSOR,True,2.91,verb,atomic=False,,False,,BAS|PLAY|WL
SCISSORED,True,,,,,False,,PLAY|WL
SCISSORS,True,3.58,noun,atomic=False,,False,,BAS|PLAY|WL
SCISSURE,True,,,,,False,,PLAY|WL
SCISSURES,True,,,,,False,,PLAY|WL
SCIURID,True,,,,,False,,PLAY|WL
SCIURIDS,True,,,,,False,,PLAY|WL
SCIURINE,True,,,,,False,,PLAY|WL
SCIURINES,True,,,,,False,,PLAY|WL
SCIUROID,True,,,,,False,,PLAY|WL
SCLAFF,True,,,,,False,,PLAY|WL
SCLAFFED,True,,,,,False,,PLAY|WL
SCLAFFER,True,,,,,False,,PLAY|WL
SCLAFFERS,True,,,,,False,,PLAY|WL
SCLAFFING,True,,,,,False,,PLAY|WL
SCLAFFS,True,,,,,False,,PLAY|WL
SCLERA,True,,,,,False,,PLAY|WL
SCLERAE,True,,,,,False,,PLAY|WL
SCLERAL,True,,,,,False,,PLAY|WL
SCLERAS,True,,,,,False,,PLAY|WL
SCLEREID,True,,,,,False,,PLAY|WL
SCLEREIDS,True,,,,,False,,PLAY|WL
SCLERITE,True,,,,,False,,PLAY|WL
SCLERITES,True,,,,,False,,PLAY|WL
SCLEROID,True,,,,,False,,PLAY|WL
SCLEROMA,True,,,,,False,,PLAY|WL
SCLEROSE,True,,,,,False,,PLAY|WL
SCLEROSED,True,,,,,False,,PLAY|WL
SCLEROSES,True,,,,,False,,PLAY|WL
SCLEROSIS,True,3.3,noun,atomic=False,,False,,BAS|PLAY|WL
SCLEROTIA,True,,,,,False,,PLAY|WL
SCLEROTIC,True,,,,,False,,PLAY|WL
SCLEROTIN,True,,,,,False,,PLAY|WL
SCLEROUS,True,,,,,False,,PLAY|WL
SCOFF,True,2.78,noun,atomic=True,,False,,BAS|PLAY|WL
SCOFFED,True,2.75,verb,atomic=True,,False,,BAS|PLAY|WL
SCOFFER,True,,,,,False,,PLAY|WL
SCOFFERS,True,,,,,False,,PLAY|WL
SCOFFING,True,,,,,False,,PLAY|WL
SCOFFLAW,True,,,,,False,,PLAY|WL
SCOFFLAWS,True,,,,,False,,PLAY|WL
SCOFFS,True,,,,,False,,PLAY|WL
SCOLD,True,2.81,noun,atomic=True,,False,,BAS|PLAY|WL
SCOLDED,True,2.96,verb,atomic=False,,False,,BAS|PLAY|WL
SCOLDER,True,,,,,False,,PLAY|WL
SCOLDERS,True,,,,,False,,PLAY|WL
SCOLDING,True,2.84,noun,atomic=False,,False,,BAS|PLAY|WL
SCOLDINGS,True,,,,,False,,PLAY|WL
SCOLDS,True,,,,,False,,PLAY|WL
SCOLECES,True,,,,,False,,PLAY|WL
SCOLECITE,True,,,,,False,,PLAY|WL
SCOLEX,True,,,,,False,,PLAY|WL
SCOLICES,True,,,,,False,,PLAY|WL
SCOLIOMA,True,,,,,False,,PLAY|WL
SCOLIOMAS,True,,,,,False,,PLAY|WL
SCOLIOSES,True,,,,,False,,PLAY|WL
SCOLIOSIS,True,2.7,noun,atomic=False,,False,,BAS|PLAY|WL
SCOLIOTIC,True,,,,,False,,PLAY|WL
SCOLLOP,True,,,,,False,,PLAY|WL
SCOLLOPED,True,,,,,False,,PLAY|WL
SCOLLOPS,True,,,,,False,,PLAY|WL
SCOMBROID,True,,,,,False,,PLAY|WL
SCONCE,True,,,,,False,,PLAY|WL
SCONCED,True,,,,,False,,PLAY|WL
SCONCES,True,,,,,False,,PLAY|WL
SCONCING,True,,,,,False,,PLAY|WL
SCONE,True,2.74,noun,atomic=True,,False,,BAS|PLAY|WL
SCONES,True,2.84,noun,atomic=True,,False,,BAS|PLAY|WL
SCOOP,True,3.69,noun,atomic=True,,False,,BAS|PLAY|WL
SCOOPED,True,3.04,verb,atomic=True,,False,,BAS|PLAY|WL
SCOOPER,True,,,,,False,,PLAY|WL
SCOOPERS,True,,,,,False,,PLAY|WL
SCOOPFUL,True,,,,,False,,PLAY|WL
SCOOPFULS,True,,,,,False,,PLAY|WL
SCOOPING,True,2.82,verb,atomic=False,,False,,BAS|PLAY|WL
SCOOPS,True,2.99,noun,atomic=True,,False,,BAS|PLAY|WL
SCOOPSFUL,True,,,,,False,,PLAY|WL
SCOOT,True,2.79,verb,atomic=True,,False,,BAS|PLAY|WL
SCOOTED,True,,,,,False,,PLAY|WL
SCOOTER,True,3.57,noun,atomic=False,,False,,BAS|PLAY|WL
SCOOTERS,True,3.02,noun,atomic=False,,False,,BAS|PLAY|WL
SCOOTING,True,,,,,False,,PLAY|WL
SCOOTS,True,,,,,False,,PLAY|WL
SCOP,True,,,,,False,,PLAY|WL
SCOPE,True,4.26,noun,atomic=True,,False,,BAS|PLAY|WL
SCOPED,True,,,,,False,,PLAY|WL
SCOPES,True,2.88,noun,atomic=True,,False,,BAS|PLAY|WL
SCOPING,True,,,,,False,,PLAY|WL
SCOPS,True,,,,,False,,PLAY|WL
SCOPULA,True,,,,,False,,PLAY|WL
SCOPULAE,True,,,,,False,,PLAY|WL
SCOPULAS,True,,,,,False,,PLAY|WL
SCORBUTIC,True,,,,,False,,PLAY|WL
SCORCH,True,2.73,noun,atomic=True,,False,,BAS|PLAY|WL
SCORCHED,True,3.07,verb,atomic=True,,False,,BAS|PLAY|WL
SCORCHER,True,,,,,False,,PLAY|WL
SCORCHERS,True,,,,,False,,PLAY|WL
SCORCHES,True,,,,,False,,PLAY|WL
SCORCHING,True,3.08,verb,atomic=False,,False,,BAS|PLAY|WL
SCORE,True,4.83,noun,atomic=True,,False,,BAS|PLAY|WL
SCORECARD,True,2.94,noun,atomic=False,,False,,BAS|PLAY|WL
SCORED,True,4.63,verb,atomic=True,,False,,BAS|PLAY|WL
SCORELESS,True,3.12,adj,atomic=False,,False,,BAS|PLAY|WL
SCOREPAD,True,,,,,False,,PLAY|WL
SCOREPADS,True,,,,,False,,PLAY|WL
SCORER,True,3.63,noun,atomic=False,,False,,BAS|PLAY|WL
SCORERS,True,3.18,noun,atomic=False,,False,,BAS|PLAY|WL
SCORES,True,4.43,noun,atomic=True,,False,,BAS|PLAY|WL
SCORIA,True,,,,,False,,PLAY|WL
SCORIAE,True,,,,,False,,PLAY|WL
SCORIFIED,True,,,,,False,,PLAY|WL
SCORIFIES,True,,,,,False,,PLAY|WL
SCORIFY,True,,,,,False,,PLAY|WL
SCORING,True,4.36,noun,atomic=False,,False,,BAS|PLAY|WL
SCORN,True,3.13,noun,atomic=True,,False,,BAS|PLAY|WL
SCORNED,True,2.87,verb,atomic=True,,False,,BAS|PLAY|WL
SCORNER,True,,,,,False,,PLAY|WL
SCORNERS,True,,,,,False,,PLAY|WL
SCORNFUL,True,,,,,False,,PLAY|WL
SCORNING,True,,,,,False,,PLAY|WL
SCORNS,True,,,,,False,,PLAY|WL
SCORPION,True,3.37,noun,atomic=False,,False,,BAS|PLAY|WL
SCORPIONS,True,3.0,noun,atomic=False,,False,,BAS|PLAY|WL
SCOT,True,3.28,noun,atomic=True,,False,,BAS|PLAY|WL
SCOTCH,True,3.69,noun,atomic=True,,False,,BAS|PLAY|WL
SCOTCHED,True,,,,,False,,PLAY|WL
SCOTCHES,True,,,,,False,,PLAY|WL
SCOTCHING,True,,,,,False,,PLAY|WL
SCOTER,True,,,,,False,,PLAY|WL
SCOTERS,True,,,,,False,,PLAY|WL
SCOTIA,True,,,,,False,,PLAY|WL
SCOTIAS,True,,,,,False,,PLAY|WL
SCOTOMA,True,,,,,False,,PLAY|WL
SCOTOMAS,True,,,,,False,,PLAY|WL
SCOTOMATA,True,,,,,False,,PLAY|WL
SCOTOPIA,True,,,,,False,,PLAY|WL
SCOTOPIAS,True,,,,,False,,PLAY|WL
SCOTOPIC,True,,,,,False,,PLAY|WL
SCOTS,True,3.74,noun,atomic=True,,False,,BAS|PLAY|WL
SCOTTIE,True,2.95,noun,atomic=False,,False,,BAS|PLAY|WL
SCOTTIES,True,,,,,False,,PLAY|WL
SCOUNDREL,True,2.77,noun,atomic=True,,False,,BAS|PLAY|WL
SCOUR,True,2.97,noun,atomic=True,,False,,BAS|PLAY|WL
SCOURED,True,2.85,verb,atomic=True,,False,,BAS|PLAY|WL
SCOURER,True,,,,,False,,PLAY|WL
SCOURERS,True,,,,,False,,PLAY|WL
SCOURGE,True,3.19,noun,atomic=True,,False,,BAS|PLAY|WL
SCOURGED,True,,,,,False,,PLAY|WL
SCOURGER,True,,,,,False,,PLAY|WL
SCOURGERS,True,,,,,False,,PLAY|WL
SCOURGES,True,,,,,False,,PLAY|WL
SCOURGING,True,,,,,False,,PLAY|WL
SCOURING,True,2.99,noun,atomic=False,,False,,BAS|PLAY|WL
SCOURINGS,True,,,,,False,,PLAY|WL
SCOURS,True,,,,,False,,PLAY|WL
SCOUSE,True,,,,,False,,PLAY|WL
SCOUSES,True,,,,,False,,PLAY|WL
SCOUT,True,3.97,noun,atomic=True,,False,,BAS|PLAY|WL
SCOUTED,True,2.77,verb,atomic=False,,False,,BAS|PLAY|WL
SCOUTER,True,,,,,False,,PLAY|WL
SCOUTERS,True,,,,,False,,PLAY|WL
SCOUTH,True,,,,,False,,PLAY|WL
SCOUTHER,True,,,,,False,,PLAY|WL
SCOUTHERS,True,,,,,False,,PLAY|WL
SCOUTHS,True,,,,,False,,PLAY|WL
SCOUTING,True,3.5,noun,atomic=False,,False,,BAS|PLAY|WL
SCOUTINGS,True,,,,,False,,PLAY|WL
